           ,       ,        ,stdR               ,stdR              ,stdR              ,stdR              ,stdR               ,stdR               ,stdR              ,stdR              ,stdR              ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdR               ,stdTheta               ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta             ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta             ,stdTheta             ,stdTheta            ,stdTheta             ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta            ,stdTheta
2018090600 ,1387   ,38      ,100.3801479377272  ,87.82998861436793 ,83.4870648663612  ,79.64545435867636 ,101.97666399721065 ,101.17481998995599 ,79.84416384432866 ,76.40670193117877 ,82.79074465180271 ,115.60452629546994 ,74.00101756057143  ,75.55906894609012  ,61.744570611512074 ,60.31090863185531  ,71.08756923682226  ,64.3623259368398   ,72.95858619792465  ,67.44307525610023  ,59.776813230549514 ,69.18277820382757  ,63.91436849410311  ,                   ,71.1706350962249   ,75.47439830830054  ,0.17482801348387486    ,0.408016355643999   ,0.4895768516652446  ,0.40251774695725284 ,0.1266416500922613   ,0.28442272415614755 ,0.1310038533973285  ,0.28660538462669083 ,0.2570778002346866  ,0.16887453795920698  ,0.08238934389313014  ,0.20349510265483173 ,0.12274792481737797  ,0.09481808585717288 ,0.5967811529135696  ,0.24049438825204816 ,0.5465546810437966  ,0.3104033906799517  ,0.3994880958008129  ,0.4037530075486793  ,0.20546559239602394 ,                    ,0.45818077895822834 ,0.5739645694957953
2018090600 ,1387   ,39      ,101.68186072254973 ,88.0689985182073  ,83.9334051495589  ,80.04077086085566 ,102.39320338772492 ,101.25396634206484 ,80.18778211174069 ,77.10778041157714 ,83.19787797774653 ,115.81744298679712 ,74.5766216719422   ,76.24638220925632  ,62.57471773807693  ,61.060393873606806 ,71.60902526916561  ,65.16745276593217  ,73.56633061394322  ,68.2405627174923   ,60.15846158272334  ,69.94              ,64.76385180021336  ,                   ,71.8351961088713   ,76.16664164842769  ,0.16977273499891918    ,0.40165642013811226 ,0.48176446489563013 ,0.39458929947627075 ,0.12533619396053317  ,0.2782318292849451  ,0.13106817175756705 ,0.2816309016928356  ,0.24958464169063574 ,0.1652338454082888   ,0.08134840068755236  ,0.20043068608223466 ,0.12062847608750615  ,0.09414429698301292 ,0.5883124528734122  ,0.2354136727148138  ,0.5375754199121457  ,0.30358421786582396 ,0.3948294799278581  ,0.3947911196997615  ,0.2009990932935384  ,                    ,0.4485189457342295  ,0.5649871818067074
2018090600 ,1387   ,40      ,102.97624192016332 ,88.29847167420284 ,84.36701962259897 ,80.43180776284964 ,102.82107663314949 ,101.34236330380301 ,80.50165836801128 ,77.8052703870374  ,83.5781143601601  ,116.01537010241358 ,75.1331730995038   ,76.91674980132741  ,63.41388649184025  ,61.809906163979896 ,72.11333302517642  ,65.97650566679019  ,74.1835001870362   ,69.04700427969341  ,60.5636995237246   ,70.70271847673185  ,65.59893063152784  ,                   ,72.4845397308971   ,76.85963374880211  ,0.16486131192555428    ,0.3952702638245049  ,0.4741434067780388  ,0.38678616434678914 ,0.12412579445909486  ,0.2722409343284092  ,0.13118066934703834 ,0.27649890887273587 ,0.2421347938347815  ,0.16180444524185847  ,0.08047743060221489  ,0.19759953740951985 ,0.11838929514884379  ,0.09348684866119403 ,0.5800027742076809  ,0.2306046531571136  ,0.528559607374894   ,0.29719987147402693 ,0.39025678101498784 ,0.3860218961156004  ,0.19622960623909486 ,                    ,0.4387191197899525  ,0.5560617047704497
2018090600 ,1387   ,41      ,104.23515194021641 ,88.52227403314942 ,84.80098584332615 ,80.80541380377926 ,103.24285786435787 ,101.42474352937748 ,80.75605240475787 ,78.50477310329607 ,83.9193928719697  ,116.18818958913165 ,75.66226866807524  ,77.58965974922174  ,64.25336489243189  ,62.54948760781338  ,72.62796293439601  ,66.79455441875481  ,74.77806162237692  ,69.86290718256721  ,60.96642518632694  ,71.46707283777613  ,66.44337815012116  ,                   ,73.12824420153953  ,77.56197586446596  ,0.1602278143380055     ,0.38896030732474285 ,0.46649540216720486 ,0.3790356209626842  ,0.12322568954970885  ,0.2662866386599135  ,0.13138956041238406 ,0.27145824066197377 ,0.23463191250837273 ,0.1585974714907677   ,0.08004604810347883  ,0.19494377900320978 ,0.11620861388183516  ,0.09285997628645305 ,0.5719248537081836  ,0.2257328101925512  ,0.5192953976849044  ,0.2907850003399073  ,0.385592989146699   ,0.3773104206289667  ,0.1914037191634661  ,                    ,0.4287211739327082  ,0.5471192341889155
2018090600 ,1387   ,42      ,105.72562461390332 ,88.74584948041232 ,85.22646654649012 ,81.17814053056401 ,103.66594281633674 ,101.49653885724379 ,80.97808654197752 ,79.19395494606896 ,84.21664265452523 ,116.35541843850676 ,76.1614732000373   ,78.2415650405844   ,65.10307596419696  ,63.28817267072893  ,73.14192026464714  ,67.60658621761641  ,75.3740565446759   ,70.68723505697476  ,61.38346112757083  ,72.25899597973944  ,67.28562476487828  ,                   ,73.77506353775645  ,78.27386856416386  ,0.15488576936674184    ,0.3825778938914856  ,0.4588724970551924  ,0.37151636447384895 ,0.12242865267624452  ,0.260583351985975   ,0.13140090689660816 ,0.26641817130455525 ,0.2273239505786258  ,0.15558317430420873  ,0.0796519864261143   ,0.19225711654242741 ,0.11406670366254162  ,0.09209041952773497 ,0.5638455679901199  ,0.22115570474599017 ,0.5100623368520207  ,0.284790045908659   ,0.3810811592368696  ,0.36881325805365883 ,0.18640699116714712 ,                    ,0.418774838744646   ,0.5381627612608186
2018090600 ,1387   ,43      ,106.93288549365906 ,88.96004721221769 ,85.63885333188436 ,81.54250977251068 ,104.09152174889172 ,101.57667547227561 ,81.14662408258276 ,79.87994616923574 ,84.4847169611167  ,116.50697575681896 ,76.64075221447139  ,78.87438430821506  ,65.94090839532012  ,64.02689434917174  ,73.65736894567983  ,68.43191726088054  ,75.96677234159682  ,71.51404477443575  ,61.814706987900536 ,73.05602302343046  ,68.1277050839084   ,                   ,74.40795185999949  ,78.98182892286049  ,0.15075808441841046    ,0.37616456829980205 ,0.45142761984843915 ,0.36399532812344715 ,0.1218288145794773   ,0.25507884737117287 ,0.13112641701268749 ,0.2612233243568229  ,0.2199142752426238  ,0.15277331610026992  ,0.07928371962570997  ,0.1896626657764252  ,0.11169553805692116  ,0.09133862012819338 ,0.5560665093389725  ,0.21679863374686653 ,0.50074398507439    ,0.278933506374272   ,0.3767212473882382  ,0.36050091093808684 ,0.18138955656072575 ,                    ,0.408685863408556   ,0.5291498638240382
2018090600 ,1387   ,44      ,107.72139852415582 ,89.18359714656053 ,86.03358472131683 ,81.89858912093663 ,104.5084211917872  ,101.64297565498562 ,81.2616840829674  ,80.53903525620355 ,84.71830085642654 ,116.64116983295392 ,77.09171485963974  ,79.49976163486278  ,66.79013475057525  ,64.75659811941946  ,74.1720001078574   ,69.26618294665876  ,76.55654380913495  ,72.3486502983988   ,62.252788692555775 ,73.84170230973824  ,68.96161396023153  ,                   ,75.04052238624142  ,79.69609087025536  ,0.1482381320279363     ,0.3696372399350947  ,0.4440494114581162  ,0.3564698197276102  ,0.12134041735345608  ,0.2497271241443686  ,0.13056732724194636 ,0.25621143867509644 ,0.2126514780153038  ,0.1500811701481418   ,0.07920933358990857  ,0.18725652157949257 ,0.10951636751631033  ,0.09077173464037037 ,0.5482809735331196  ,0.21237391009348403 ,0.49134038747134917 ,0.27347721679904946 ,0.3722137533165934  ,0.3521610564315512  ,0.1765202220375959  ,                    ,0.3985224456664202  ,0.5202978109343351
2018090600 ,1387   ,45      ,108.86512435118972 ,89.4015799636673  ,86.41483437466046 ,82.2532899038087  ,104.92775848172874 ,101.7267265766475  ,81.34443127836103 ,81.18074279039334 ,84.91146506803425 ,116.75936365020151 ,77.51356332926517  ,80.1176016865208   ,67.63859918715053  ,65.485422041856    ,74.6910650613579   ,70.08427070320415  ,77.13948470141604  ,73.18801063015717  ,62.68638289134252  ,74.64182339680617  ,69.79711885171193  ,                   ,75.67145961325181  ,80.41159120425364  ,0.14453413133202514    ,0.3631825603713026  ,0.4368368884216435  ,0.34916570623804    ,0.12104511834241824  ,0.24454950930155447 ,0.1298138384799382  ,0.25134229507062505 ,0.205779703386149   ,0.147589822564402    ,0.07929501459513211  ,0.1850335858650312  ,0.10724493380885694  ,0.09006539804762473 ,0.5406031887328826  ,0.20825313955427194 ,0.4820266131922623  ,0.2682772839579824  ,0.3679755562046299  ,0.3439521774944808  ,0.17176735358337325 ,                    ,0.3885800194468952  ,0.5114952485395411
2018090600 ,1387   ,46      ,109.9990077227972  ,89.60103626632898 ,86.78652545182345 ,82.59956719014936 ,105.34951589827074 ,101.80822952983712 ,81.40481865344334 ,81.80250913022167 ,85.045851750688   ,116.85993753207298 ,77.90471423476245  ,80.702696361398    ,68.48635630547153  ,66.19435776559813  ,75.19724729004379  ,70.91534178159195  ,77.72446268711029  ,74.03190731029424  ,63.13043323152471  ,75.44027704084867  ,70.62263942957668  ,                   ,76.31534708038744  ,81.13715610002608  ,0.14082995636042825    ,0.35673292245430543 ,0.42988884866781474 ,0.34185123567378256 ,0.12094063211582462  ,0.23959468618068544 ,0.12884985990237455 ,0.24649075874862136 ,0.19884834333143997 ,0.14521294912172336  ,0.07928234624686012  ,0.18266858301544958 ,0.10488458147764851  ,0.08940157892265545 ,0.5331669704054569  ,0.204337012008752   ,0.4727387907199999  ,0.26332582925732645 ,0.3637392971125351  ,0.33566765698604023 ,0.16701095935320565 ,                    ,0.3786327632257316  ,0.5026812230135762
2018090600 ,1387   ,47      ,111.00285581911847 ,89.80077171160612 ,87.14823979863277 ,82.94078128399805 ,105.76014230323256 ,101.88715424429127 ,81.44289594556422 ,82.39704424310376 ,85.1764034225442  ,116.94422345716782 ,78.27672067735081  ,81.28198816466045  ,69.34443308586494  ,66.90420913515084  ,75.70251316832221  ,71.73767559657895  ,78.32498962655534  ,74.87046747550065  ,63.5720827093151   ,76.24379974791393  ,71.45133798607273  ,                   ,76.95372635551836  ,81.8641710395946   ,0.1371831132183068     ,0.35020760650202676 ,0.42319923901979145 ,0.33463781467065906 ,0.12075451283771081  ,0.2348616469212636  ,0.12767506580677818 ,0.2417996787514526  ,0.19207682848863328 ,0.14303380253033804  ,0.07941738774362729  ,0.18060177202396588 ,0.10256719509835621  ,0.08890070744086358 ,0.5257163434684473  ,0.2005394298604388  ,0.46353341464250375 ,0.2586493700542752  ,0.35941504752876025 ,0.32755720833798313 ,0.1625026939895783  ,                    ,0.368778549562735   ,0.49391654907032556
2018090600 ,1387   ,48      ,112.07947046627228 ,89.979440429467   ,87.5087241365111  ,83.28324321254546 ,106.163252587701   ,101.98265783945817 ,81.46124538699368 ,82.96154410327715 ,85.26354965634494 ,117.02056742299621 ,78.619619052753    ,81.83032323045046  ,70.20187248214964  ,67.60323365046972  ,76.20323943245457  ,72.56297678568596  ,78.93644278785307  ,75.7203077120002   ,64.01490451449568  ,77.03645695383453  ,72.2731554589946   ,                   ,77.61233149442168  ,82.59269943524065  ,0.1329760430519788     ,0.34392851838635025 ,0.41671596509532716 ,0.32774987488665125 ,0.12076818421087082  ,0.2303046141869101  ,0.12653234660868415 ,0.23764068637268712 ,0.1855496805529767  ,0.14095441113019533  ,0.07970826766255867  ,0.17850907668266633 ,0.10016474044230149  ,0.08827606956537509 ,0.5184299335658704  ,0.19696312744440292 ,0.45458270149711794 ,0.2540434073091406  ,0.3551505449360025  ,0.31941075323982415 ,0.15825631368285673 ,                    ,0.35916275614745213 ,0.4851997307094084
2018090600 ,1387   ,49      ,112.9475984693787  ,90.13002385442933 ,87.87166665086077 ,83.62013453708381 ,106.56515847123767 ,102.07276816075873 ,81.46728054869635 ,83.49827423366304 ,85.33820539477028 ,117.09028354223076 ,78.95255600675637  ,82.36107879332324  ,71.04975510161876  ,68.29319878289492  ,76.69051636284632  ,73.37937176073395  ,79.55412245760743  ,76.56202844752742  ,64.45887448598525  ,77.82460343618848  ,73.0848308474474   ,                   ,78.28141861259286  ,83.3316920505038   ,0.12962619545058668    ,0.3376801493933034  ,0.41054026177711495 ,0.32095639353799676 ,0.12068859649591007  ,0.22587361590833274 ,0.12516192483857466 ,0.23362112681065528 ,0.17930848931306428 ,0.13905872657785764  ,0.08000674267462084  ,0.17660640536412547 ,0.09783402343643234  ,0.08782290255398172 ,0.5113666244277764  ,0.19349350567521545 ,0.445770282912499   ,0.24957203532600472 ,0.35094471150734435 ,0.3114701250016677  ,0.15399128830874675 ,                    ,0.3498296546628875  ,0.4764742992530033
2018090600 ,1387   ,50      ,114.24840480286802 ,90.25574773940993 ,88.236612015648   ,83.95443526103907 ,106.95713767673479 ,102.17147253514555 ,81.4647807337625  ,84.01396074462862 ,85.39992564399573 ,117.14197582421086 ,79.25639974159816  ,82.87417269571986  ,71.90606372205337  ,68.97496429864971  ,77.17281645761025  ,74.18492164853987  ,80.1911778190095   ,77.39069259284348  ,64.90396906199189  ,78.6020368692822   ,73.8879184982227   ,                   ,78.9638930144658   ,84.06799212542191  ,0.12478925790020337    ,0.33156103151761745 ,0.40466856868138584 ,0.31436783483120423 ,0.12062085597287205  ,0.2217369745079012  ,0.12392867870298013 ,0.23008197093758279 ,0.1733494753743689  ,0.1372732148521833   ,0.08045884050975893  ,0.1748888867577962  ,0.09526814951086553  ,0.0876803068602768  ,0.5044554718073659  ,0.1899933791795664  ,0.4371545064574401  ,0.24497866312686412 ,0.3467964905644137  ,0.30348443873747305 ,0.14984023140485242 ,                    ,0.3408942540640381  ,0.4679565513718456
2018090600 ,1387   ,51      ,115.40530533731973 ,90.36269418294256 ,88.61234338397783 ,84.28585231223565 ,107.33918995408901 ,102.26647788987357 ,81.47232965860249 ,84.49620701546313 ,85.43842929267838 ,117.175575953353   ,79.53197721671455  ,83.34810675714236  ,72.75380471150632  ,69.63680779587762  ,77.64519624548578  ,74.9796799139607   ,80.84318709699662  ,78.22095499289176  ,65.34680558374679  ,79.38438448460755  ,74.68381149887838  ,                   ,79.66234995278509  ,84.81028534322944  ,0.120389064478835      ,0.3254250785410028  ,0.39905343166307955 ,0.30798083451099384 ,0.1205648140573407   ,0.217820454801113   ,0.12268033675321503 ,0.22692303639373637 ,0.16768859883365783 ,0.13559689898608215  ,0.08118861922315412  ,0.17327521212849434 ,0.09291227578091103  ,0.08756561240200854 ,0.49757879497926044 ,0.18646217391972175 ,0.42862374366150213 ,0.24048270879962588 ,0.3425607153779185  ,0.29565566216281464 ,0.14593043612926235 ,                    ,0.33246868305386507 ,0.4595873064877594
2018090600 ,1387   ,52      ,116.44107952093195 ,90.44455152191314 ,88.9762091797577  ,84.60455602389271 ,107.71131509734714 ,102.37706823307649 ,81.47879478735557 ,84.97620019746705 ,85.48451321730738 ,117.20093045705738 ,79.77851653170795  ,83.78626438742808  ,73.60194019181831  ,70.30040184806911  ,78.11238378131856  ,75.7637010711594   ,81.50914672599633  ,79.03603039120829  ,65.78136590251071  ,80.15907434595287  ,75.44970841560621  ,                   ,80.37592487803795  ,85.55841571698251  ,0.11663211213676107    ,0.31940798324728825 ,0.3936758688847871  ,0.301827212394854   ,0.12052033076916535  ,0.21408143329303453 ,0.12131040051373616 ,0.22417033913016746 ,0.16237934721195169 ,0.13401750101371215  ,0.08206905275605836  ,0.17199654148996915 ,0.09061068428797234  ,0.08773648376566498 ,0.49084594045906604 ,0.18289931947675084 ,0.4204541052726808  ,0.2357418301432743  ,0.338432501164895   ,0.28789596448430865 ,0.14202826114124534 ,                    ,0.3245439531190364  ,0.45136385677289814
2018090600 ,1387   ,53      ,117.52159716409575 ,90.51065185932536 ,89.35399095731539 ,84.91605737432702 ,108.08464275742415 ,102.50304385724357 ,81.4941451884735  ,85.42220437333609 ,85.50807330305133 ,117.20807352738122 ,79.97694980430299  ,84.1983954716478   ,74.43873319717363  ,70.9358731531515   ,78.5742196906848   ,76.53525788811325  ,82.18446690220725  ,79.84826735753255  ,66.22319835223908  ,80.93165573494714  ,76.21535409613999  ,                   ,81.11642805252212  ,86.30794285579978  ,0.11315674613202083    ,0.3134701105518789  ,0.38865300570380096 ,0.29612660058495    ,0.12056800324018414  ,0.21052097804342582 ,0.11980417515154125 ,0.22177984943120538 ,0.15747737378528537 ,0.1325458943010942   ,0.08324506865666778  ,0.17102579416613298 ,0.08810576967029438  ,0.0882221439472472  ,0.4842526851253819  ,0.17917568433223433 ,0.4125288845595796  ,0.23085402154491363 ,0.3341663442742313  ,0.2804381849122318  ,0.13807461348662312 ,                    ,0.31718936034480333 ,0.44317884330880253
2018090600 ,1387   ,54      ,118.20812324032558 ,90.56390561366045 ,89.75451409260707 ,85.23889487786664 ,108.43571090743123 ,102.62258474624385 ,81.51961052409413 ,85.86328726528002 ,85.5382516772467  ,117.21677780932215 ,80.12651558629017  ,84.5844264625587   ,75.27683906753789  ,71.5614002098897   ,79.03055105463963  ,77.3078547108895   ,82.87405685737848  ,80.65038685586077  ,66.6505408830266   ,81.70865315252725  ,76.94976283264295  ,                   ,81.87650456632844  ,87.07222059876503  ,0.11104959050410848    ,0.3077132029745283  ,0.38394079899610684 ,0.29080505059316086 ,0.12045443896487065  ,0.20708469762883225 ,0.11828404268773027 ,0.2196668991062295  ,0.15292486435017935 ,0.1311590503490294   ,0.08459223361666532  ,0.17035757102303226 ,0.085788917245391    ,0.08871155839910314 ,0.4777949389875237  ,0.1755264257250955  ,0.4046858130645152  ,0.22597171838312313 ,0.33019597895624775 ,0.2731218423229151  ,0.13399426011418616 ,                    ,0.3105497868273181  ,0.43508688489201963
2018090600 ,1387   ,55      ,118.90728531086731 ,90.60106235580243 ,90.18111775754389 ,85.56580917632931 ,108.78678044689069 ,102.75717444538849 ,81.55403178261636 ,86.28194017290062 ,85.56623457883373 ,117.21708621186589 ,80.25801953699083  ,84.95416293507928  ,76.10537497443923  ,72.15884838327175  ,79.48123111779284  ,78.06818814344291  ,83.55557192671235  ,81.43268447005785  ,67.094662231805    ,82.49783148665182  ,77.68413287152016  ,                   ,82.65210765612694  ,87.84543243675222  ,0.10912483323938642    ,0.30202890150583184 ,0.3796415391762647  ,0.28600527457911995 ,0.12034160766242294  ,0.2038273825990595  ,0.11662879503423852 ,0.21799011055809125 ,0.14885527494832657 ,0.12986804952553097  ,0.08620404113926229  ,0.16996721777022492 ,0.0835340605621885   ,0.08950558794678    ,0.47146874144359363 ,0.17171894044958488 ,0.39690855130904523 ,0.2211197581280593  ,0.3260395416241092  ,0.2662945742938905  ,0.12986348106279547 ,                    ,0.30449439423158636 ,0.42749423997042507
2018090600 ,1387   ,56      ,119.65659572292704 ,90.6411440792756  ,90.62771595930244 ,85.89896506943491 ,109.11799576605135 ,102.89484438007571 ,81.59517448967188 ,86.71704388411773 ,85.5801776114072  ,117.2076725304278  ,80.36160401584827  ,85.31096060882213  ,76.94425644581926  ,72.72827029429479  ,79.92166977735138  ,78.8296314846137   ,84.25510607672392  ,82.2049493643783   ,67.52095526575434  ,83.29139511378112  ,78.36894410415391  ,                   ,83.44245921591718  ,88.63275071890752  ,0.10717786685338898    ,0.29634944387985973 ,0.375896131929169   ,0.2818336652410032  ,0.12025148581418746  ,0.20067386168007845 ,0.11459564735728331 ,0.2166426568861598  ,0.14516901305051508 ,0.1285879974663725   ,0.08809122607830237  ,0.17008196044891485 ,0.08131722389540628  ,0.09059764472905242 ,0.46543821757333603 ,0.16798495760892235 ,0.38932235289180794 ,0.21626754659235395 ,0.3220315585106396  ,0.26009196279930286 ,0.12576360036060805 ,                    ,0.2990099717728928  ,0.4199885012795389
2018090600 ,1387   ,57      ,120.47386853587794 ,90.67072129414214 ,91.11239487577967 ,86.24732459618676 ,109.446816308196   ,103.03746163410665 ,81.63441002420487 ,87.1489495060038  ,85.60234809863572 ,117.18980203072279 ,80.46547396243932  ,85.66299084202     ,77.77353920196767  ,73.27969568714106  ,80.36941831318676  ,79.58556213283913  ,84.95195818814302  ,82.96933650451835  ,67.9483193316803   ,84.10532444500765  ,78.98678433763462  ,                   ,84.24975845662703  ,89.43299614795426  ,0.10502900355212348    ,0.29094973262808194 ,0.3726188837455877  ,0.27825187993556544 ,0.1199804899365692   ,0.19771912899673766 ,0.112321113149194   ,0.21566946515593335 ,0.14206226193786653 ,0.12740321702535568  ,0.08997354551030008  ,0.1705606692537047  ,0.07915838036859583  ,0.09196949851036253 ,0.4595855312929438  ,0.16459094146750072 ,0.3816430383348304  ,0.21153106574020328 ,0.3180739292727561  ,0.25432202948133653 ,0.12196810188900022 ,                    ,0.29419670053558167 ,0.4128202041682507
2018090600 ,1387   ,58      ,121.26390559436886 ,90.71139564575115 ,91.62752643174429 ,86.61998152851338 ,109.75698292136133 ,103.1750381633077  ,81.67187337143676 ,87.58520023382945 ,85.6322842157092  ,117.16217563702034 ,80.54971260035632  ,86.02185768745056  ,78.6131471192955   ,73.80138752083187  ,80.79292667059413  ,80.34560597817406  ,85.64443005823554  ,83.71030283065521  ,68.36722387226207  ,84.92462834772961  ,79.52748518594059  ,                   ,85.067540813168    ,90.24960166117077  ,0.10309857963221315    ,0.28587102726372293 ,0.369602877324096   ,0.27522323356951284 ,0.11982333765510327  ,0.1949815289179017  ,0.10980537503679537 ,0.21492897891536045 ,0.13953541343975262 ,0.12622882121057954  ,0.09187377892776324  ,0.17149367291692522 ,0.07703530846775558  ,0.09335873731428104 ,0.4539606714887744  ,0.16150652622525666 ,0.37413178869687874 ,0.2071886022877966  ,0.31421103307541753 ,0.24926251525964785 ,0.1184750947512584  ,                    ,0.2898128924761048  ,0.4060848253512434
2018090600 ,1387   ,59      ,122.02656473079949 ,90.75995207138443 ,92.17649646195063 ,87.01382016668387 ,110.06595886103932 ,103.31529702807808 ,81.71872551624872 ,88.03765103636059 ,85.6781448211853  ,117.14463282626312 ,80.62428542318996  ,86.36624861599581  ,79.44238163600082  ,74.29524951166125  ,81.2233002284443   ,81.10797864575346  ,86.34740644628535  ,84.42747005566376  ,68.79360508070499  ,85.76545050310177  ,80.04927544956296  ,                   ,85.88578694987898  ,91.07411761856383  ,0.10138104939855985    ,0.28100873613227506 ,0.36694795425481486 ,0.2726324320830914  ,0.11957686622055061  ,0.19234624816820156 ,0.10715718816810015 ,0.21450466469440502 ,0.13745689429158067 ,0.12504322568379697  ,0.0937816486089808   ,0.17280086087030624 ,0.07484101898315171  ,0.09503465365188293 ,0.44850559455750916 ,0.15860169484499972 ,0.36659180042533385 ,0.20322605895017734 ,0.3102124280924479  ,0.24472415264087138 ,0.1150579818712915  ,                    ,0.2858806026362547  ,0.3995716905704253
2018090600 ,1387   ,60      ,122.73187035159205 ,90.8311862743188  ,92.73680229552882 ,87.41624620172158 ,110.35508370709525 ,103.4581577257202  ,81.75724860830384 ,88.48459752973962 ,85.74511647901588 ,117.10740796380047 ,80.68538467405357  ,86.72410103310382  ,80.26274415941683  ,74.76042402233952  ,81.64228622472548  ,81.87723737401012  ,87.02945938014322  ,85.11851619947332  ,69.21153805544276  ,86.61259146336634  ,80.51459557123788  ,                   ,86.69573115211614  ,91.91392549554175  ,0.09989565988121768    ,0.276545434025363   ,0.3646267491253658  ,0.2703957411337425  ,0.11935335029340526  ,0.1898130542756495  ,0.10464646055611686 ,0.21432956787946492 ,0.13628932846124162 ,0.1238783754015778   ,0.09520434137962443  ,0.17430481964209876 ,0.07282538575274096  ,0.0968603066871299  ,0.4433238681763789  ,0.1562336090011526  ,0.3590396393057494  ,0.19951527466046023 ,0.30630670833660933 ,0.2409743161280693  ,0.11201507739405321 ,                    ,0.28205469166101876 ,0.39347718098081147
2018090600 ,1387   ,61      ,123.38965353707741 ,90.91229399811667 ,93.32693930479022 ,87.84634312252275 ,110.64302598898857 ,103.59744591446258 ,81.79526758926828 ,88.94557043495757 ,85.8414783190504  ,117.07156657361342 ,80.73476636493103  ,87.08739977746495  ,81.08271887399928  ,75.20594191950528  ,82.045331981777    ,82.64166987664274  ,87.73517538593059  ,85.7871348163581   ,69.63349337782789  ,87.47269402504989  ,80.90330833779296  ,                   ,87.50005371426923  ,92.77768320021794  ,0.09862837223257465    ,0.2724070643290236  ,0.36255805590862134 ,0.2684485312415878  ,0.11904126235753769  ,0.1875893541784069  ,0.1020164943627638  ,0.21435205745516156 ,0.13590022379256123 ,0.12279756144073208  ,0.0963902585768959   ,0.17613558663965462 ,0.07072752548033226  ,0.09868957075958253 ,0.4382986233292373  ,0.15428689156009728 ,0.3515268369439293  ,0.19627538108973797 ,0.3025850234466251  ,0.23785276128401364 ,0.10936048830440186 ,                    ,0.27844094407033976 ,0.3877519019269969
2018090600 ,1387   ,62      ,124.00976897002913 ,91.00556686269253 ,93.93971258205978 ,88.282039509744   ,110.90993553329656 ,103.73724499908411 ,81.83982710147914 ,89.43247117238793 ,85.96443741454951 ,117.0247221744192  ,80.78134438098935  ,87.46437217518914  ,81.89375373006173  ,75.61191043744364  ,82.44555354899377  ,83.39272390322792  ,88.43297688079939  ,86.40159836484507  ,70.04684503958761  ,88.34294652093057  ,81.23827299986135  ,                   ,88.26700062877407  ,93.65188572580907  ,0.09756639927332202    ,0.2686999539008049  ,0.36053987427549006 ,0.26673885082521914 ,0.11866262617979151  ,0.18537163657487454 ,0.10011851142395145 ,0.2146545105430806  ,0.1360568643615293  ,0.12164164215188611  ,0.09720511786119     ,0.1781559516214596  ,0.06880188030153571  ,0.10055035882547263 ,0.43348364517000376 ,0.152886368669439   ,0.3440660425042013  ,0.1934460615912113  ,0.2989502614041812  ,0.23523238304426827 ,0.10742195433656661 ,                    ,0.27501608407125    ,0.38233057749604804
2018090600 ,1387   ,63      ,124.7016250896515  ,91.12462894300312 ,94.55286352088973 ,88.72847795381142 ,111.17686090189812 ,103.86954221522303 ,81.86772563104462 ,89.94532227970502 ,86.12392234449148 ,116.97803426284783 ,80.83305078988421  ,87.85332890676369  ,82.71439596587767  ,75.99926578592716  ,82.83857314077784  ,84.14847176271236  ,89.14175901338272  ,86.97334361745557  ,70.47358937928449  ,89.20818908598021  ,81.51809921729038  ,                   ,88.99533751832172  ,94.53247166979186  ,0.0966205382827147     ,0.2651548196156954  ,0.3585478593911855  ,0.26548103928057226 ,0.1182858080891808   ,0.18327209853562854 ,0.09861123638471218 ,0.21523211888714608 ,0.13674093753340827 ,0.12048479862242491  ,0.09739134095209757  ,0.1802505554510359  ,0.06678529808204485  ,0.10254905511460828 ,0.4287654801584269  ,0.1518632786836492  ,0.3365795248209235  ,0.1911043491904798  ,0.29545264142867483 ,0.23336929863845965 ,0.10606481540279825 ,                    ,0.27130773738314773 ,0.3771080363336253
2018090600 ,1387   ,64      ,125.2750976850547  ,91.26484591560981 ,95.17226591817597 ,89.19436136886681 ,111.42276472965477 ,103.99245982281599 ,81.91062507391823 ,90.48202307641004 ,86.31149691669124 ,116.92157414267052 ,80.87286133184605  ,88.24266768406314  ,83.52603725785151  ,76.34714009051028  ,83.22342518786402  ,84.90044110603903  ,89.85869184447323  ,87.49832684114594  ,70.89160881232701  ,90.08062444277348  ,81.7635377170044   ,                   ,89.66437029277571  ,95.41558834907428  ,0.09585609103874557    ,0.26201401269266933 ,0.3564463800454796  ,0.2641772613279524  ,0.11784278559376286  ,0.18119523825985384 ,0.0977007010963809  ,0.21597175749719957 ,0.1380793411796383  ,0.11933721437359432  ,0.0973432469676779   ,0.18232668496258794 ,0.06493557067519205  ,0.1045821375239188  ,0.4244098931661847  ,0.15134189377321328 ,0.32931683619029206 ,0.18901273743048552 ,0.2920377734296995  ,0.2318661614181043  ,0.105376269713195   ,                    ,0.26772906626079995 ,0.3719820317135444
